10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum2DDiameterColumn,Maximum2DDiameterRow,Maximum2DDiameterSlice,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Strength,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Label
31,109,10533427025,2.136729718,44,2.192178628,141,23.23336148,76.66753103,82,6,135,18.12954529,81.51164626,-0.566085011,8813274443,0.246607553,766.2381618,0.828455896,0.690132621,103.7484752,150.3312147,166.3419785,169.2471572,143.480457,171.9071377,1325955.003,124.5427811,0.710974892,82094.81304,0.061913725,1326471.628,14.41598106,63.10319811,-6.671383322,5.097544288,0.023332615,0.859207036,0.346777913,1.006377311,0.261610768,0.832979888,0.830496248,0.989743137,0.951149021,-0.435112157,0.914315407,0.313788172,3.638400943,0.138202341,3.317983013,0.860023896,0.238934838,7.276801885,2.895867158,1.370793861,390963.9696,0.239978641,1.402006039,6.293370945,430172932.2,7077562230,34810358.96,0.63769276,270.2383639,0.190577125,0.441096963,3.12912545,0.262716949,5.314919785,0.000894429,428922937.3,11.67849372,22.23001782,408.5096479,2.353236628,0.175844391,4.71117637,136712.9579,0.246393622,0.340542607,12.88017386,0.482147037,4.772324521,0.095540537,4244.491926,1.09E-05,3.510431164,0.000131302,6.164517816,94719.7737,0.0597462,37.26472332,14.42109313,366.5381277,6165.401386,45.12810026,0.14658361,0.00554596,0.059671372,0.001391059,0
30,101,10429318760,2.073681212,38,2.374826891,126,21.14869057,71.62360614,77,4,122,15.78514133,76.06102012,-0.627156696,8692871573,0.273022412,655.3378249,0.781282867,0.689970087,110.4861499,160.1317969,174.314484,178.0147309,150.7699771,185.138554,1502288.422,125.1082295,0.704568721,90031.87864,0.059929823,1502584.733,12.58013872,48.55785853,-5.105680937,4.251589794,0.022163083,0.822606779,0.36815749,1.038402913,0.273949015,0.823275787,0.820436141,0.989025484,0.948204231,-0.384765163,0.886763769,0.3302604,3.408889822,0.148101444,3.319160849,0.824586889,0.312384149,6.817779644,2.864278678,1.166225441,492186.7847,0.241053513,1.198990854,10.91797846,364725621.9,5038223809,36627037.11,0.451305694,571.5890638,0.236780888,0.496705376,6.179819534,0.18544946,5.093046053,0.001339077,364167937.2,11.18063854,18.02311495,256.5755194,2.560961271,0.190061287,4.688499509,166146.3818,0.250960389,0.358271338,9.634252644,0.489010091,4.888037329,0.106188996,5816.152602,8.10E-06,3.908696253,9.92E-05,6.317623055,90776.90355,0.050355129,35.99197745,12.61933042,348.7492642,4858.60124,50.84471046,0.165238127,0.006371618,0.069189216,0.001638935,0
21,89,7375049654,1.905517265,40,2.062287887,115,20.6873592,61.11034096,67,4,111,16.46415567,65.77975513,-0.506729176,6137335168,0.288538344,592.5024124,0.852155116,0.685325186,104.7469259,152.8426621,168.272784,169.7776446,146.1929615,174.6833699,1418080.585,130.2456565,0.697493887,87514.02522,0.061713013,1418388.941,9.726901773,33.10714073,-4.478095989,3.837117458,0.024825504,0.840530052,0.304516005,0.93966395,0.236637453,0.852313946,0.850511387,0.987448963,0.949903589,-0.42647907,0.891184212,0.280696576,2.975003648,0.176648263,2.974935833,0.84162741,0.318516151,5.950007297,2.611373083,1.042331839,491794.8523,0.276529312,1.062002138,11.01551957,561029516.4,6409456859,82342767.07,0.403552257,309.9271255,0.209127615,0.461331016,5.377667529,0.167034733,5.433105469,0.000869496,559706806.9,7.884920381,29.7864384,369.7697562,5.125712776,0.265018082,4.679468775,116582.7145,0.218636166,0.304290143,18.04494525,0.446171449,2.987780317,0.130826068,7029.474442,9.42E-06,2.260828399,7.69E-05,5.846355513,116832.3102,0.068546064,37.2114769,9.763282847,401.5806405,4476.792625,81.77911857,0.228426482,0.005028782,0.041050028,0.001555821,0
25,87,6223718545,1.85453971,35,2.210618052,142,18.92309654,60.90443301,65,4,138,14.7107935,64.92712756,-0.532351893,6223718545,0.297095202,506.1819325,0.820859695,0.710843856,109.7776862,154.4329114,160.8228839,174.8656627,148.7178537,176.9124077,1476142.958,126.7677526,0.743921687,84277.02269,0.057092724,1476378,9.614664565,26.44819239,-3.502998679,3.330433914,0.014572992,0.828055192,0.293255571,0.91279534,0.224610777,0.856626222,0.855355642,0.991622435,0.958458072,-0.421673684,0.884411265,0.276388906,2.976627163,0.178677681,2.905194595,0.828510453,0.291607345,5.953254326,2.56199139,0.910881072,438624.8196,0.292650408,0.924910385,9.021302495,388623090.1,4263845547,49925607.69,0.493242037,431.034084,0.26234576,0.52819794,5.209741957,0.233603559,5.084167089,0.001112859,387815631.9,7.971694561,29.85585805,359.8403513,4.979444822,0.242489276,4.689252388,92502.90668,0.205229779,0.296892749,17.48568439,0.42124023,2.891880984,0.118324854,4694.09788,1.02E-05,3.860296472,0.000142311,5.821289444,101324.9178,0.068630742,34.6046413,9.659978,406.3534474,4421.183103,74.66565582,0.206431046,0.005080065,0.041477279,0.001563921,0
27,101,9343889400,2.14304474,41,2.211075116,155,22.20518127,70.31139979,75,4,151,16.86919828,75.17308987,-0.545495273,9343889400,0.251878734,707.3005004,0.84202292,0.705126979,112.170439,159.0783536,173.9683879,176.8530463,153.8440769,181.1187456,1653271.042,133.9476198,0.735273254,91959.80921,0.055622948,1653495,12.33966629,56.7115283,-5.341045149,4.761894385,0.018186621,0.83260916,0.386506064,1.060096822,0.281249276,0.814549366,0.811560307,0.991426046,0.952348004,-0.387522892,0.895000965,0.3464655,3.355268134,0.126997896,3.434470983,0.836219514,0.266660683,6.710536268,2.956708499,1.299136501,416480.2267,0.23970344,1.319929535,9.744132359,258364658.5,3532040817,26017111.84,0.444596369,694.2466333,0.267120675,0.531032874,5.655205386,0.209114442,5.064370378,0.001571822,257959902.6,11.37845205,15.09953158,196.7883253,3.175768666,0.184975402,4.641919297,164319.8043,0.258914316,0.374837355,7.477393065,0.498623365,5.16669839,0.100655698,4311.400967,8.78E-06,6.187212104,0.000168829,6.421167088,81552.86295,0.049321506,34.30562104,12.40524767,332.0140315,4442.707298,61.01798201,0.18158926,0.006829334,0.074016776,0.001716498,0
29,99,9780569833,2.05744618,40,2.210538512,119,21.21927849,69.87136816,75,5,114,16.30400372,74.30784548,-0.553522658,7989513034,0.275861883,639.6478115,0.806664421,0.714198013,111.0444594,155.4813333,175.6329799,175.1097795,144.6072497,179.4694332,1446584.757,125.4212597,0.698434747,88563.38553,0.061222396,1446941.493,11.99009327,45.51167873,-4.630098609,4.167410772,0.029724468,0.840527227,0.333982418,0.974036208,0.245967586,0.837403816,0.835686708,0.986346842,0.944968994,-0.41726408,0.900858398,0.311194469,3.322408439,0.157164058,3.231489501,0.843650157,0.320534949,6.644816878,2.836201116,1.132043106,488637.1884,0.245596841,1.156155341,11.22179628,470333078.8,6194966418,49772920.68,0.461485183,352.3899233,0.192984624,0.442656407,5.288527624,0.183884795,5.304812061,0.001030875,469392082.1,10.72346409,20.46875871,274.1735759,3.151712432,0.192498655,4.794683884,137873.9629,0.227002494,0.333528625,10.71461623,0.453829993,4.359070004,0.098930756,7922.669266,8.78E-06,2.201032191,7.12E-05,6.224719571,96154.02915,0.054284103,33.99013217,12.01687225,369.9150906,4846.058936,58.18634249,0.171693484,0.0054284,0.05786469,0.001385065,0
34,94,9484823084,1.850182242,32,2.542838673,128,18.58698918,68.9960861,73,4,124,13.77447344,72.59554568,-0.602976835,7745437961,0.323699855,509.6533553,0.791333933,0.679642163,107.9275316,158.8005241,171.5881132,178.2534435,146.7955222,181.020772,1469451.688,125.6642433,0.727804221,85882.84623,0.058445505,1469690.99,11.45313627,27.1323039,-3.438050752,3.053934725,0.013216524,0.816800433,0.284886926,0.905886215,0.224069152,0.86126763,0.85981807,0.991785212,0.959702953,-0.420365697,0.882367813,0.265647501,3.281234272,0.208401415,2.886949345,0.818701995,0.373428469,6.562468545,2.546457656,0.840359555,582574.9292,0.275136609,0.869179724,12.26945854,439352406.5,5625092549,42375179.36,0.392277096,519.0566836,0.219567125,0.476835313,6.256497447,0.168535359,5.295708422,0.001313525,438772812.9,9.399696595,33.87553193,469.9828633,3.472270492,0.206489972,4.831002937,109129.6855,0.205966186,0.286774049,20.69883416,0.428558167,3.452150006,0.108603655,4945.166389,8.68E-06,3.457804154,0.000112418,5.779160282,132064.6306,0.07337992,36.66267091,11.46775642,418.62571,5384.388492,50.42109354,0.153384505,0.005119204,0.050850614,0.001352527,0
35,109,12179559375,2.107729525,39,2.438857958,139,22.16891074,78.03848096,83,0,139,16.63727145,82.5236136,-0.614764194,9945996957,0.256781439,720.1422906,0.879713375,0.684701437,104.0443284,151.9557617,170.5565018,174.1378985,148.1698535,177.1225695,1460119.391,133.677516,0.728950632,85384.34543,0.058477646,1460467.336,14.59127345,54.28646682,-5.839754688,4.564533817,0.023026596,0.837667713,0.362107869,1.025192749,0.267605896,0.825564981,0.822997408,0.989292681,0.948987459,-0.404736233,0.898930865,0.327917747,3.681134663,0.138579168,3.327956278,0.838785469,0.253750808,7.362269326,2.886638143,1.241790642,459238.9679,0.239385627,1.283654741,10.37837838,414560259.7,6735374006,33215552.28,0.472223214,444.7225905,0.226783575,0.483544481,5.371235611,0.208860284,5.407981829,0.001096484,413728505.5,12.267848,18.90223908,337.3822013,1.829265314,0.168410829,4.707660864,161467.9881,0.248329181,0.354075498,10.28365846,0.481978019,5.099825034,0.095542642,5174.419076,8.63E-06,3.7926526,0.000105295,6.265482472,94755.09113,0.05298189,35.07173554,14.59962493,351.69949,5895.968485,37.53312109,0.135016497,0.005912372,0.068198658,0.001397956,0
37,118,14179683053,2.153327689,49,2.148981922,148,25.26045238,82.54604101,87,4,144,19.68944599,87.78190404,-0.484595088,11579325668,0.252422287,891.8137907,0.787385076,0.695545,110.6730611,159.1170394,179.5621733,177.8289803,143.9953832,181.7889401,1502497.022,125.2863822,0.724854112,87520.39401,0.058249962,1502703.421,15.81573854,66.97732017,-7.284555223,5.247110624,0.024875944,0.850671352,0.367598197,1.051312986,0.283914641,0.825172765,0.821738577,0.988812251,0.948462697,-0.413259095,0.906937193,0.321576299,3.822260013,0.143927516,3.392151351,0.854825452,0.291972705,7.644520026,2.924025145,1.417525996,464498.4044,0.231283094,1.448695925,17.0216041,228472854.3,4217729412,16796834,0.404478126,729.0658925,0.196885199,0.447548955,8.146589246,0.158468082,5.602804804,0.002012321,228225906.2,13.15580405,22.31651352,447.0461734,2.090146621,0.149459059,4.707487108,176882.191,0.266163362,0.352621581,13.6972284,0.510713811,5.98880658,0.085171078,4474.913084,9.42E-06,3.480699598,0.00011269,6.21802835,103085.0113,0.05601947,40.14988749,15.83259318,358.1243661,6563.773433,38.70145273,0.126697034,0.006721219,0.092729901,0.001427355,0
37,117,9505833612,2.222272681,47,2.337414424,169,24.89823724,80.47646168,83,1,168,18.89121021,85.87027867,-0.445525331,9505833612,0.238330356,897.2438756,0.821458627,0.722075667,106.0286893,146.8387513,152.9477035,168.1903683,140.4563989,171.516763,1288916.75,120.621959,0.741288209,77264.54957,0.059945337,1289153,15.32508369,70.80518685,-6.325930897,5.303913294,0.019737969,0.839171815,0.398876862,1.091675054,0.299771298,0.810791653,0.806997381,0.99090301,0.951018417,-0.392991543,0.903370763,0.347249967,3.756979979,0.122898738,3.544096591,0.844101011,0.241766593,7.513959959,3.026703468,1.441817637,307244.2936,0.22916018,1.47443967,17.36030303,118354500.5,2039061976,9318553.202,0.394685141,724.0812121,0.219418549,0.47794635,8.505549327,0.173526188,5.376808267,0.00255982,118201891.1,13.43954731,17.07488992,316.5326261,2.15148607,0.146933855,4.652979058,139784.5501,0.277885099,0.380975965,9.681986545,0.521352842,6.434858346,0.084252557,2721.956142,1.27E-05,5.63322425,0.000214412,6.385113517,66043.3537,0.051230035,37.27688419,15.34634368,329.5030854,5726.866035,42.53748409,0.136197989,0.007629145,0.107430002,0.00167798,0
25,112,8065779792,2.241613234,50,2.159882704,140,26.28276621,74.1311768,79,0,140,20.1709681,80.4945705,-0.462408888,8065779792,0.225521187,983.9445066,0.859777335,0.659498044,97.11585446,147.257229,162.6929624,164.6147017,142.0880009,168.4666139,1244595.75,126.6084279,0.727191219,76946.29403,0.061824327,1244839,13.77431234,80.16247573,-7.272397668,5.999060831,0.031521759,0.846533131,0.413185286,1.128755283,0.322391509,0.806887417,0.801884537,0.986934557,0.942457466,-0.39711079,0.906788222,0.345134698,3.521224695,0.115311354,3.569598223,0.84939483,0.214881274,7.042449391,3.031863786,1.624294132,280737.5692,0.227546184,1.657472968,14.34738041,197269098.6,3121430421,22944575.22,0.435462858,479.022779,0.272792015,0.53710914,8.703589471,0.199139311,5.100248286,0.001410624,196766550.8,11.37045535,16.65841103,294.5600971,2.622531505,0.200246433,4.56576355,141311.6306,0.287677587,0.385984731,9.494070246,0.536315255,5.329648131,0.113997187,3790.745446,1.32E-05,3.898667012,0.000154575,6.351268699,64353.8072,0.05169649,39.82789909,13.81656021,327.6186647,5380.175384,55.82080957,0.184480769,0.007265976,0.082692795,0.001813887,0
24,118,9858408862,2.318979321,55,2.097116688,160,28.2540091,77.59806042,83,1,159,21.90759699,84.54971479,-0.445163087,9858408862,0.22070166,1127.195291,0.832817226,0.710402594,107.2507069,150.9717277,153.0751449,168.0743883,152.4860649,171.0467772,1378763.25,125.7318555,0.719147154,83302.77919,0.06041848,1379058,14.77432981,103.5034833,-9.301776856,6.744947254,0.025290098,0.857757024,0.422703433,1.146198924,0.332459764,0.803359283,0.797965735,0.98992957,0.948430239,-0.401762613,0.914675761,0.3489011,3.635529353,0.112754184,3.685372978,0.861852326,0.233299264,7.271058705,3.128148881,1.815264827,304360.3896,0.211789586,1.843200341,18.45206797,131430471.1,2261969125,13741386.33,0.377898003,712.7377365,0.228514824,0.486837425,9.6860545,0.156436983,5.266740229,0.002261689,131234976.7,13.03247484,16.05625881,273.1841108,3.384399891,0.177004489,4.652038644,162717.9492,0.295279947,0.391589543,9.128990188,0.546499491,6.435806841,0.100962629,2978.747386,1.24E-05,5.709004377,0.000211439,6.459670086,67570.36274,0.048997477,40.76554193,14.82150207,323.6332656,5403.700527,63.15936583,0.183059821,0.008117269,0.111387572,0.001874019,0
32,121,9492209799,2.322396486,51,2.118732719,174,26.89077375,83.11826306,89,6,168,20.80639553,89.0325856,-0.474698014,9492209799,0.225285432,1018.155645,0.831316753,0.69980534,101.338051,144.8089136,152.4106296,161.3071604,139.3125981,163.5726138,1197140.75,120.3820759,0.728585319,74834.26856,0.062510836,1197483,16.32779616,93.59636745,-7.969325195,6.209375084,0.02580556,0.834514664,0.455783788,1.183682955,0.346274461,0.788553477,0.782475365,0.989082576,0.944440242,-0.368375709,0.899597141,0.372940406,3.862034623,0.107903466,3.766664027,0.837967949,0.23115916,7.724069245,3.167065587,1.692255608,269775.475,0.20640096,1.724222151,15.22660819,115729741.7,2123102177,8798113.203,0.42373243,653.6995614,0.238925278,0.497066,8.085414973,0.192607581,5.272034008,0.002284792,115538181,14.56063544,12.18861274,228.0517314,1.534204892,0.151435478,4.62109515,156827.4969,0.306237361,0.419306033,6.163307034,0.558245425,7.379329825,0.091652634,2771.265223,1.29E-05,6.052277473,0.000214036,6.620250425,54593.11257,0.045589885,37.54928149,16.3740028,296.6962746,5500.496313,37.34207418,0.138544379,0.008802344,0.12514986,0.001886456,0
29,74,4511034714,1.531424,25,2.563956156,106,13.62626199,53.74402572,56,4,102,10.41008829,56.24699654,-0.562671092,3688504916,0.412203446,275.3043194,0.846764312,0.69030409,98.46012011,142.6329666,155.7102989,164.4287701,135.8504348,168.5282696,1165692.101,120.7765059,0.735604862,72816.32717,0.062466175,1165874.202,7.482241408,9.331713704,-1.048887384,1.735944686,0.010906553,0.760847847,0.232300569,0.785908313,0.179862392,0.884369017,0.884161603,0.990970294,0.961357461,-0.394628171,0.829323765,0.229576382,2.665912845,0.286185194,2.415818314,0.764834885,0.477049348,5.33182569,2.171574035,0.492841032,587745.23,0.315189297,0.513972111,9.613636364,630078812,5000906219,92622407,0.391444444,218.9727273,0.16588843,0.400859491,4.037102048,0.139930713,5.144910042,0.000925756,628911983.2,6.851631254,40.58494563,330.6606369,6.486269306,0.274497265,4.921497243,57122.14332,0.158186707,0.245418885,22.16754933,0.345380935,2.184282302,0.124177923,6749.766304,9.53E-06,2.220630207,8.73E-05,5.424365444,113152.3268,0.079357138,31.17200603,7.503387425,456.3196621,3588.491127,80.09725393,0.208254567,0.004110896,0.030043876,0.001304538,0
23,83,6842043253,1.864463416,33,2.305570623,102,18.2040576,58.6833787,64,3,99,14.09680994,62.57113055,-0.635263314,5594483699,0.294064835,471.4074424,0.826432785,0.719613917,109.0815071,151.5833762,169.6865176,171.0185198,147.6214652,175.9728052,1428710.214,125.2734717,0.724872204,84628.91592,0.059234487,1428933.47,9.320809685,26.84092914,-3.353614801,3.366306053,0.020823749,0.842740539,0.272456366,0.873539459,0.210476273,0.866188375,0.865230338,0.989077931,0.95493685,-0.450317206,0.897379828,0.259829458,2.924203988,0.181940402,2.864894447,0.843037232,0.281675769,5.848407977,2.555209181,0.913336907,513902.7069,0.288680685,0.933619139,6.187082405,995539944.8,10337347774,146243619.3,0.50167904,183.3207127,0.204143333,0.453561912,3.199252623,0.193986156,5.005949075,0.000513853,991752703.8,7.64297712,32.9573749,373.3610758,6.217853395,0.262188215,4.798562894,94392.10301,0.188196356,0.278516495,18.771577,0.392468423,2.446392568,0.124573071,7756.656455,9.09E-06,2.195216221,7.55E-05,5.792636772,130021.2751,0.074400629,33.21449227,9.344961012,423.6156251,4422.096767,82.6553906,0.219355912,0.004245437,0.031504287,0.001349204,0
24,86,6340756337,1.844780535,33,2.34085361,111,18.44339367,59.89877964,64,3,108,13.77158158,63.93674067,-0.572089735,5179611849,0.301589934,500.043005,0.801662823,0.710343301,104.7807077,147.5071386,160.5163528,170.3081487,141.5998353,172.4116953,1266823.699,118.2509892,0.732790082,77264.85508,0.060991009,1267057.223,9.41775518,26.40426425,-3.499273012,3.256149392,0.02099208,0.830646386,0.281530573,0.895475537,0.219259358,0.862432846,0.861173382,0.988584978,0.953537471,-0.432598086,0.887670577,0.264878715,2.946000523,0.186063767,2.862200442,0.830974764,0.29732109,5.892001045,2.535764834,0.889266717,467796.4481,0.286345214,0.913334722,6.498547919,698593698.2,7313338770,98606714.42,0.534278531,221.5653437,0.214487264,0.468668328,3.483535767,0.226397742,5.088329139,0.000665979,696339046.2,7.714410582,31.23533073,366.0477941,5.110566613,0.262703372,4.758404989,87967.04621,0.193013248,0.285525423,17.8216526,0.404322981,2.553309265,0.127353403,7085.80616,9.80E-06,2.269473823,8.19E-05,5.804466815,108950.0996,0.070240493,34.40746927,9.441395499,417.6405179,4420.014195,78.04187709,0.215351838,0.004554346,0.034037568,0.001465684,0
34,110,12741801910,2.137690811,43,2.311471737,213,23.41907042,78.3970536,84,4,209,17.67514739,83.26339812,-0.594224988,10725629942,0.249571461,786.6954533,0.800431533,0.680007656,109.3815465,160.8534046,173.9225589,177.4819711,147.6971438,181.5100138,1546870.619,128.7521372,0.710101366,91089.10545,0.058886053,1547086.322,14.82005193,63.56718696,-6.94129379,5.032638868,0.010358968,0.846027739,0.366304152,1.047132452,0.281301842,0.82539867,0.822142854,0.994937572,0.963846154,-0.411956102,0.905083536,0.32256249,3.696846661,0.137337186,3.366106886,0.847307083,0.237859207,7.393693322,2.905823552,1.362984193,458688.1377,0.238182207,1.398437185,11.12918838,309254223.5,5256911209,24198756.7,0.478327572,601.3387937,0.223878925,0.479127637,5.969365744,0.20214529,5.448030697,0.001461448,308786021.6,12.12001642,21.09980463,402.6928925,2.139478109,0.169782379,4.672222928,170964.1582,0.257364564,0.352860089,12.48144291,0.497880672,5.222022931,0.096051024,2580.169949,8.74E-06,11.11033396,0.000361558,6.216507565,101361.548,0.055150652,38.38105204,14.83780809,356.1344113,6181.59221,41.62779722,0.140910202,0.006383982,0.074676509,0.001524527,0
29,103,11250808723,2.137267929,42,2.279741051,145,22.21616466,72.9049984,79,4,141,17.06498976,77.62035691,-0.634372253,9240747517,0.253040758,709.7810152,0.782381759,0.706060482,112.9582803,159.9838586,171.0516697,177.9374669,149.5646522,178.5893493,1533393.087,125.1684527,0.706123565,91069.38837,0.059390765,1533754.442,13.23309204,59.3310227,-6.021088131,4.853909521,0.024501257,0.843057214,0.367134337,1.03825829,0.274339083,0.823878395,0.821013161,0.98903947,0.948361248,-0.407252788,0.903181649,0.328834979,3.481783145,0.135113732,3.378543752,0.844137422,0.282336661,6.96356629,2.927236081,1.316714155,472522.9973,0.236904112,1.346006187,9.531980591,380537891.8,5630139015,33739884.66,0.486866515,524.2430525,0.231249692,0.491918512,5.218435284,0.206939987,5.236794524,0.001214001,379859373,11.43405232,18.11700745,277.3030394,2.793814096,0.186605483,4.695790549,172551.2829,0.252641121,0.356847465,9.675825655,0.491047752,4.912403861,0.103902401,5800.02317,8.19E-06,3.822576837,0.000100375,6.337184245,96093.46088,0.051459003,36.25638346,13.26655007,350.3244596,5236.366272,52.65073054,0.165757736,0.006231545,0.067512046,0.001590112,0
